filename;tini;tfin;m_event_type;user;date_time_annotation;freqmin;freqmax
BCA_N_2_20221025_075517.wav;162,104;164,7938;Dolphin echolocation clicks;Carles Gallardo;2022-12-12 12:54:31;12873,2673;46069,3069
BCA_N_2_20221025_075517.wav;209,4304;214,1809;Dolphin echolocation clicks;Carles Gallardo;2022-12-12 12:55:29;13788,1188;53388,1188
BCA_N_2_20221025_075517.wav;226,1595;227,6882;Dolphin echolocation clicks;Carles Gallardo;2022-12-12 12:55:46;9605,94059;52996,0396
BCA_N_2_20221025_075517.wav;230,9455;231,8824;Dolphin echolocation clicks;Carles Gallardo;2022-12-12 12:56:28;10390,099;51819,802
BCA_N_2_20221025_080000.wav;2,0888;4,4155;Dolphin echolocation clicks;Carles Gallardo;2022-12-12 12:57:36;16924,7525;56916,8317
BCA_N_2_20221025_080027.wav;82,9653;86,0392;Dolphin echolocation clicks;Carles Gallardo;2022-12-12 12:59:30;17839,604;50512,8713
BCA_N_2_20221025_085208.wav;52,4203;53,38374;Dolphin whistle;Carles Gallardo;2022-12-12 13:10:25;8484,7927;9870,06498
BCA_N_2_20221025_085208.wav;185,7573;186,144;Dolphin whistle;Carles Gallardo;2022-12-12 13:10:46;9573,2209;10067,961
BCA_N_2_20221025_085208.wav;281,1871;281,8032;Dolphin whistle;Carles Gallardo;2022-12-12 13:11:09;8484,7927;10117,435
BCA_N_2_20221025_090000.wav;14,8846;15,4024;Dolphin whistle;Carles Gallardo;2022-12-12 13:12:49;9029,0068;10265,8571
BCA_N_2_20221025_090000.wav;35,5914;36,332;Dolphin whistle;Carles Gallardo;2022-12-12 13:13:04;8930,0588;10760,5972
BCA_N_2_20221025_090000.wav;46,9885;47,4604;Dolphin whistle;Carles Gallardo;2022-12-12 13:13:17;9721,6429;12789,0316
BCA_N_2_20221025_090738.wav;152,3285;152,997;Dolphin whistle;Carles Gallardo;2022-12-12 13:15:24;7693,20854;9771,11696
BCA_N_2_20221025_090738.wav;185,2658;186,4324;Dolphin whistle;Carles Gallardo;2022-12-12 13:15:39;6901,62438;10018,487
BCA_N_2_20221025_090738.wav;193,3641;194,3799;Dolphin whistle;Carles Gallardo;2022-12-12 13:15:51;7792,15656;9969,013
BCA_N_2_20221025_090738.wav;202,7011;203,5662;Dolphin whistle;Carles Gallardo;2022-12-12 13:16:04;8187,94864;10117,435
BCA_N_2_20221025_090738.wav;212,0745;212,7805;Dolphin whistle;Carles Gallardo;2022-12-12 13:16:20;8286,89666;10265,8571
BCA_N_2_20221025_090738.wav;216,4044;216,9652;Dolphin whistle;Carles Gallardo;2022-12-12 13:16:27;13085,8756;15262,7321
BCA_N_2_20221025_090738.wav;261,6513;262,2913;Dolphin whistle;Carles Gallardo;2022-12-12 13:16:52;8831,11077;10067,961
BCA_N_2_20221025_091248.wav;64,38753;65,08881;Dolphin whistle;Carles Gallardo;2022-12-12 13:17:28;8336,3707;10018,487
BCA_N_2_20221025_091248.wav;275,7246;276,5216;Dolphin whistle;Carles Gallardo;2022-12-12 13:18:08;8089,0006;10315,3311
BCA_N_2_20221025_091248.wav;289,2002;290,1178;Dolphin whistle;Carles Gallardo;2022-12-12 13:18:20;8089,0006;10067,961
BCA_N_2_20221025_091758.wav;0,02050288;0,6824574;Dolphin whistle;Carles Gallardo;2022-12-12 13:18:40;8138,4746;10166,909
BCA_N_2_20221025_091758.wav;168,4465;169,0954;Dolphin whistle;Carles Gallardo;2022-12-12 13:19:13;5219,508;9721,64295
BCA_N_2_20221025_091758.wav;290,0135;290,9639;Dolphin whistle;Carles Gallardo;2022-12-12 13:19:56;8385,8447;10018,487
BCA_N_2_20221025_092308.wav;38,82992;39,92444;Dolphin whistle;Carles Gallardo;2022-12-12 13:20:31;8385,84468;15262,7321
BCA_N_2_20221025_092308.wav;63,40667;64,21937;Dolphin whistle;Carles Gallardo;2022-12-12 13:20:48;8138,47463;10067,961
BCA_N_2_20221025_092308.wav;66,49566;67,14451;Dolphin whistle;Carles Gallardo;2022-12-12 13:20:56;8237,42265;10067,961
BCA_N_2_20221025_092308.wav;75,68194;76,38977;Dolphin whistle;Carles Gallardo;2022-12-12 13:21:08;7940,57859;10067,961
BCA_N_2_20221025_092308.wav;96,85798;97,24466;Dolphin whistle;Carles Gallardo;2022-12-12 13:21:23;6307,93626;8187,94864
BCA_N_2_20221025_092308.wav;116,9344;118,0748;Dolphin whistle;Carles Gallardo;2022-12-12 13:21:44;8435,31869;15015,362
BCA_N_2_20221025_092308.wav;140,8426;141,2817;Dolphin whistle;Carles Gallardo;2022-12-12 13:22:09;8336,37067;12096,3954
BCA_N_2_20221025_092308.wav;157,8758;158,3509;Dolphin whistle;Carles Gallardo;2022-12-12 13:22:21;8237,42265;9919,53899
BCA_N_2_20221025_092308.wav;164,4244;165,4932;Dolphin whistle;Carles Gallardo;2022-12-12 13:22:30;8286,89666;15361,6801
BCA_N_2_20221025_092308.wav;188,5431;189,5921;Dolphin whistle;Carles Gallardo;2022-12-12 13:22:47;8484,7927;14916,414
BCA_N_2_20221025_092308.wav;192,7741;193,6185;Dolphin whistle;Carles Gallardo;2022-12-12 13:23:05;5664,77413;13382,7197
BCA_N_2_20221025_092308.wav;197,6515;198,6807;Dolphin whistle;Carles Gallardo;2022-12-12 13:23:17;7544,78651;9523,74691
BCA_N_2_20221025_092308.wav;199,1841;199,316;Dolphin whistle;Carles Gallardo;2022-12-12 13:23:39;8435,31869;12541,6615
BCA_N_2_20221025_092308.wav;200,5299;201,6779;Dolphin whistle;Carles Gallardo;2022-12-12 13:23:30;8336,37067;15609,0501
BCA_N_2_20221025_092308.wav;211,1226;212,1319;Dolphin whistle;Carles Gallardo;2022-12-12 13:24:00;8435,31869;14965,888
BCA_N_2_20221025_092308.wav;214,7917;215,1636;Dolphin whistle;Carles Gallardo;2022-12-12 13:24:11;8682,68874;10216,383
BCA_N_2_20221025_092308.wav;215,2234;215,8012;Dolphin whistle;Carles Gallardo;2022-12-12 13:24:17;6406,88428;9622,69493
BCA_N_2_20221025_092308.wav;216,9134;217,6233;Dolphin whistle;Carles Gallardo;2022-12-12 13:24:27;7643,73453;8286,89666
BCA_N_2_20221025_092308.wav;234,7607;235,5931;Dolphin whistle;Carles Gallardo;2022-12-12 13:24:57;7000,5724;12986,9276
BCA_N_2_20221025_092308.wav;235,5734;236,8318;Dolphin whistle;Carles Gallardo;2022-12-12 13:25:06;8484,7927;15806,9462
BCA_N_2_20221025_092308.wav;237,4354;238,3136;Dolphin whistle;Carles Gallardo;2022-12-12 13:25:21;9820,59097;13976,4078
BCA_N_2_20221025_092308.wav;238,7337;240,0379;Dolphin whistle;Carles Gallardo;2022-12-12 13:25:34;8484,7927;15262,7321
BCA_N_2_20221025_092308.wav;243,1335;244,3722;Dolphin whistle;Carles Gallardo;2022-12-12 13:25:46;8237,42265;15114,31
BCA_N_2_20221025_092308.wav;245,8161;246,4912;Dolphin whistle;Carles Gallardo;2022-12-12 13:25:54;11354,2853;16004,8422
BCA_N_2_20221025_092308.wav;254,1373;255,2908;Dolphin whistle;Carles Gallardo;2022-12-12 13:26:02;8484,7927;15163,784
BCA_N_2_20221025_092308.wav;282,7796;283,5529;Dolphin whistle;Carles Gallardo;2022-12-12 13:26:18;5912,14418;8286,89666
BCA_N_2_20221025_092308.wav;282,8451;283,9593;Dolphin whistle;Carles Gallardo;2022-12-12 13:26:26;8534,26671;15460,6281
BCA_N_2_20221025_092817.wav;2,959581;3,903358;Dolphin whistle;Carles Gallardo;2022-12-12 13:26:49;5763,72215;13827,9858
BCA_N_2_20221025_092817.wav;3,084107;3,477348;Dolphin whistle;Carles Gallardo;2022-12-12 13:26:56;11651,1293;13234,2976
BCA_N_2_20221025_092817.wav;5,806076;6,953027;Dolphin whistle;Carles Gallardo;2022-12-12 13:27:10;8237,42265;15213,258
BCA_N_2_20221025_092817.wav;16,24337;17,39033;Dolphin whistle;Carles Gallardo;2022-12-12 13:27:24;8286,89666;15262,7321
BCA_N_2_20221025_092817.wav;16,33513;16,83979;Dolphin whistle;Carles Gallardo;2022-12-12 13:27:35;16549,0563;20704,8731
BCA_N_2_20221025_092817.wav;19,96811;21,16749;Dolphin whistle;Carles Gallardo;2022-12-12 13:30:25;8336,37067;15510,1021
BCA_N_2_20221025_092817.wav;20,05986;20,56452;Dolphin whistle;Carles Gallardo;2022-12-12 13:30:34;16944,8484;20259,6071
BCA_N_2_20221025_092817.wav;29,11806;30,3621;Dolphin whistle;Carles Gallardo;2022-12-12 13:31:00;8385,84468;15361,6801
BCA_N_2_20221025_092817.wav;29,2245;29,75006;Dolphin whistle;Carles Gallardo;2022-12-12 13:31:05;17043,7964;20506,9771
BCA_N_2_20221025_092817.wav;33,44361;34,68887;Dolphin whistle;Carles Gallardo;2022-12-12 13:31:22;8336,37067;15213,258
BCA_N_2_20221025_092817.wav;33,61401;34,09901;Dolphin whistle;Carles Gallardo;2022-12-12 13:31:29;16796,4264;19121,7048
BCA_N_2_20221025_092817.wav;34,5228;34,75219;Dolphin whistle;Carles Gallardo;2022-12-12 13:31:41;11552,1813;14124,8298
BCA_N_2_20221025_092817.wav;42,20165;43,26995;Dolphin whistle;Carles Gallardo;2022-12-12 13:32:10;8385,84468;15262,7321
BCA_N_2_20221025_092817.wav;42,31962;42,56867;Dolphin whistle;Carles Gallardo;2022-12-12 13:32:17;18033,2766;19962,763
BCA_N_2_20221025_092817.wav;57,86084;59,03401;Dolphin whistle;Carles Gallardo;2022-12-12 13:32:30;8385,84468;14866,94
BCA_N_2_20221025_092817.wav;67,04712;68,004;Dolphin whistle;Carles Gallardo;2022-12-12 13:32:42;8385,84468;14916,414
BCA_N_2_20221025_092817.wav;67,89914;68,17441;Dolphin whistle;Carles Gallardo;2022-12-12 13:32:51;9969,013;11156,3892
BCA_N_2_20221025_092817.wav;78,41138;79,6763;Dolphin whistle;Carles Gallardo;2022-12-12 13:33:02;8435,31869;16994,3224
BCA_N_2_20221025_092817.wav;84,49732;85,86112;Dolphin whistle;Carles Gallardo;2022-12-12 13:33:27;8336,37067;16549,0563
BCA_N_2_20221025_092817.wav;84,71021;85,16924;Dolphin whistle;Carles Gallardo;2022-12-12 13:33:19;16845,9004;18676,4387
BCA_N_2_20221025_092817.wav;98,55557;99,75495;Dolphin whistle;Carles Gallardo;2022-12-12 13:33:41;8336,37067;17637,4845
BCA_N_2_20221025_092817.wav;98,77841;99,1782;Dolphin whistle;Carles Gallardo;2022-12-12 13:33:52;16944,8484;18874,3348
BCA_N_2_20221025_092817.wav;115,2124;116,4773;Dolphin whistle;Carles Gallardo;2022-12-12 13:34:09;8435,31869;15856,4202
BCA_N_2_20221025_092817.wav;133,6613;134,9263;Dolphin whistle;Carles Gallardo;2022-12-12 13:34:39;8336,37067;17785,9066
BCA_N_2_20221025_092817.wav;133,8055;134,4019;Dolphin whistle;Carles Gallardo;2022-12-12 13:34:45;16895,3744;19665,9189
BCA_N_2_20221025_092817.wav;135,9783;138,6195;Dolphin echolocation clicks;Carles Gallardo;2022-12-12 13:54:16;15326,6399;75316,8007
BCA_N_2_20221025_092817.wav;138,3476;138,9348;Dolphin whistle;Carles Gallardo;2022-12-12 13:37:31;10117,435;12541,6615
BCA_N_2_20221025_092817.wav;139,5195;142,7441;Dolphin echolocation clicks;Carles Gallardo;2022-12-12 13:54:27;15514,6968;84155,4765
BCA_N_2_20221025_092817.wav;143,5948;144,8925;Dolphin whistle;Carles Gallardo;2022-12-12 13:37:41;8286,89666;17538,5365
BCA_N_2_20221025_092817.wav;143,6276;144,1847;Dolphin whistle;Carles Gallardo;2022-12-12 13:37:47;16994,3224;20506,9771
BCA_N_2_20221025_092817.wav;155,8046;157,0105;Dolphin whistle;Carles Gallardo;2022-12-12 13:37:57;8385,84468;17884,8546
BCA_N_2_20221025_092817.wav;160,3092;160,6369;Dolphin whistle;Carles Gallardo;2022-12-12 13:42:05;6852,15037;7990,0526
BCA_N_2_20221025_092817.wav;160,6214;160,7931;Dolphin whistle;Carles Gallardo;2022-12-12 13:42:16;9375,32488;14075,3558
BCA_N_2_20221025_092817.wav;163,6735;164,8729;Dolphin whistle;Carles Gallardo;2022-12-12 13:42:30;8336,37067;17736,4325
BCA_N_2_20221025_092817.wav;163,7194;164,3879;Dolphin whistle;Carles Gallardo;2022-12-12 13:42:44;16791,9245;20738,8923
BCA_N_2_20221025_092817.wav;163,7462;164,0477;Dolphin echolocation clicks;Carles Gallardo;2022-12-12 13:52:26;12505,7859;88480,7859
BCA_N_2_20221025_092817.wav;170,9346;172,15;Dolphin whistle;Carles Gallardo;2022-12-12 13:43:13;8344,02847;17761,3552
BCA_N_2_20221025_092817.wav;170,9678;171,632;Dolphin whistle;Carles Gallardo;2022-12-12 13:43:25;16861,1696;20738,8923
BCA_N_2_20221025_092817.wav;177,7122;178,402;Dolphin whistle;Carles Gallardo;2022-12-12 13:44:08;7028,37252;12429,4864
BCA_N_2_20221025_092817.wav;178,5761;178,8574;Dolphin whistle;Carles Gallardo;2022-12-12 13:44:15;8897,98886;10075,1547
BCA_N_2_20221025_092817.wav;191,1623;192,3421;Dolphin whistle;Carles Gallardo;2022-12-12 13:44:29;8344,02847;17484,375
BCA_N_2_20221025_092817.wav;191,1755;191,8505;Dolphin whistle;Carles Gallardo;2022-12-12 13:44:38;16653,4344;25101,3304
BCA_N_2_20221025_092817.wav;193,2064;193,3899;Dolphin whistle;Carles Gallardo;2022-12-12 13:44:48;6474,41213;10559,87
BCA_N_2_20221025_092817.wav;193,5996;193,7635;Dolphin whistle;Carles Gallardo;2022-12-12 13:44:57;8621,00866;11875,526
BCA_N_2_20221025_092817.wav;194,5172;195,284;Dolphin whistle;Carles Gallardo;2022-12-12 13:45:08;8828,74381;12429,4864
BCA_N_2_20221025_092817.wav;194,8121;195,1922;Dolphin whistle;Carles Gallardo;2022-12-12 13:45:15;8690,25371;10075,1547
BCA_N_2_20221025_092817.wav;195,6294;196,8835;Dolphin whistle;Carles Gallardo;2022-12-12 13:45:25;8413,27351;17553,62
BCA_N_2_20221025_092817.wav;195,6968;196,3576;Dolphin whistle;Carles Gallardo;2022-12-12 13:45:32;16999,6597;21916,0582
BCA_N_2_20221025_092817.wav;195,7003;196,2312;Dolphin echolocation clicks;Carles Gallardo;2022-12-12 13:52:06;6239,57302;64647,1225
BCA_N_2_20221025_092817.wav;196,5758;197,0673;Dolphin whistle;Carles Gallardo;2022-12-12 13:45:43;7582,33292;9728,92946
BCA_N_2_20221025_092817.wav;197,4962;197,8895;Dolphin whistle;Carles Gallardo;2022-12-12 13:45:51;7928,55817;10213,6448
BCA_N_2_20221025_092817.wav;197,9926;202,3143;Dolphin echolocation clicks;Carles Gallardo;2022-12-12 13:55:17;14386,3552;80958,5087
BCA_N_2_20221025_092817.wav;202,612;203,021;Dolphin whistle;Carles Gallardo;2022-12-12 13:46:01;9936,6646;12914,2017
BCA_N_2_20221025_092817.wav;203,2468;204,5249;Dolphin whistle;Carles Gallardo;2022-12-12 13:46:33;8413,27351;17553,62
BCA_N_2_20221025_092817.wav;203,2599;204,2955;Dolphin whistle;Carles Gallardo;2022-12-12 13:46:20;16930,4146;29879,2389
BCA_N_2_20221025_092817.wav;221,7198;222,2506;Dolphin whistle;Carles Gallardo;2022-12-12 13:46:46;8136,29332;11598,5458
BCA_N_2_20221025_092817.wav;225,2122;226,4313;Dolphin whistle;Carles Gallardo;2022-12-12 13:46:57;8205,53837;16445,6993
BCA_N_2_20221025_092817.wav;225,2384;226,0642;Dolphin whistle;Carles Gallardo;2022-12-12 13:47:05;16584,1894;28078,8676
BCA_N_2_20221025_092817.wav;233,9281;234,6556;Dolphin whistle;Carles Gallardo;2022-12-12 13:47:15;6197,43193;10698,3601
BCA_N_2_20221025_092817.wav;234,9046;236,2154;Dolphin whistle;Carles Gallardo;2022-12-12 13:47:23;8274,78342;17830,6002
BCA_N_2_20221025_092817.wav;234,9439;236,1433;Dolphin whistle;Carles Gallardo;2022-12-12 13:47:34;16791,9245;30363,9542
BCA_N_2_20221025_092817.wav;283,2134;283,5214;Dolphin whistle;Carles Gallardo;2022-12-12 13:49:31;8551,76361;10005,9097
BCA_N_2_20221025_092817.wav;285,8632;286,0402;Dolphin whistle;Carles Gallardo;2022-12-12 13:49:38;8967,23391;10352,1349
BCA_N_2_20221025_092817.wav;286,6038;287,1019;Dolphin whistle;Carles Gallardo;2022-12-12 13:49:50;8482,51856;10282,8899
BCA_N_2_20221025_092817.wav;287,7311;287,9409;Dolphin whistle;Carles Gallardo;2022-12-12 13:49:56;10975,3403;11875,526
BCA_N_2_20221025_092817.wav;289,0833;290,2172;Dolphin whistle;Carles Gallardo;2022-12-12 13:50:08;8344,02847;15337,7785
BCA_N_2_20221025_092817.wav;289,1554;289,8042;Dolphin whistle;Carles Gallardo;2022-12-12 13:50:50;16653,4344;20877,3824
BCA_N_2_20221025_092817.wav;289,5683;290,4596;Dolphin whistle;Carles Gallardo;2022-12-12 13:50:56;6820,63738;10490,625
BCA_N_2_20221025_092817.wav;298,4334;299,1937;Dolphin whistle;Carles Gallardo;2022-12-12 13:51:04;8136,29332;10075,1547
BCA_N_2_20221025_092817.wav;300,0222;300,6973;Dolphin whistle;Carles Gallardo;2022-12-12 13:51:16;6612,90223;11806,2809
BCA_N_2_20221025_092817.wav;300,5728;300,9726;Dolphin whistle;Carles Gallardo;2022-12-12 13:51:27;9105,72401;10213,6448
BCA_N_2_20221025_093327.wav;3,393346;4,311793;Dolphin whistle;Carles Gallardo;2022-12-12 13:55:47;7891,10458;10067,961
BCA_N_2_20221025_093327.wav;6,490848;7,30269;Dolphin whistle;Carles Gallardo;2022-12-12 13:56:01;7792,15656;9919,53899
BCA_N_2_20221025_093327.wav;9,818509;10,43354;Dolphin whistle;Carles Gallardo;2022-12-12 13:56:17;8039,52661;9969,013
BCA_N_2_20221025_093327.wav;15,00712;15,44994;Dolphin whistle;Carles Gallardo;2022-12-12 13:56:25;8534,26671;10067,961
BCA_N_2_20221025_093327.wav;22,96193;23,74917;Dolphin whistle;Carles Gallardo;2022-12-12 14:41:44;8138,47463;10661,6491
BCA_N_2_20221025_093327.wav;28,45396;28,69177;Dolphin whistle;Carles Gallardo;2022-12-12 14:41:53;9474,2729;10661,6491
BCA_N_2_20221025_093327.wav;40,6052;41,08083;Dolphin whistle;Carles Gallardo;2022-12-12 14:42:09;9573,22092;13778,5118
BCA_N_2_20221025_093327.wav;55,79381;56,83527;Dolphin whistle;Carles Gallardo;2022-12-12 14:42:19;8286,89666;15510,1021
BCA_N_2_20221025_093327.wav;61,95007;62,38469;Dolphin whistle;Carles Gallardo;2022-12-12 14:42:26;5071,08601;6505,8323
BCA_N_2_20221025_093327.wav;67,24443;67,51504;Dolphin whistle;Carles Gallardo;2022-12-12 14:44:47;8187,94864;11205,8632
BCA_N_2_20221025_093327.wav;67,67171;68,86897;Dolphin whistle;Carles Gallardo;2022-12-12 14:42:33;8336,37067;15213,258
BCA_N_2_20221025_093327.wav;74,9392;76,22971;Dolphin whistle;Carles Gallardo;2022-12-12 14:42:44;8286,89666;17390,1145
BCA_N_2_20221025_093327.wav;74,96434;75,61798;Dolphin whistle;Carles Gallardo;2022-12-12 14:42:49;16697,4783;20754,3472
BCA_N_2_20221025_093327.wav;77,84356;78,32739;Dolphin whistle;Carles Gallardo;2022-12-12 14:43:00;7148,99443;12343,7655
BCA_N_2_20221025_093327.wav;89,48229;90,67955;Dolphin whistle;Carles Gallardo;2022-12-12 14:43:15;8385,84468;14965,888
BCA_N_2_20221025_093327.wav;106,572;107,7857;Dolphin whistle;Carles Gallardo;2022-12-12 14:43:29;8484,7927;15806,9462
BCA_N_2_20221025_093327.wav;106,7114;107,2116;Dolphin whistle;Carles Gallardo;2022-12-12 14:43:37;16944,8484;19270,1269
BCA_N_2_20221025_093327.wav;132,0722;133,4909;Dolphin echolocation clicks;Carles Gallardo;2022-12-12 14:44:20;14198,2983;91677,7537
BCA_N_2_20221025_093327.wav;135,5223;136,08;Dolphin whistle;Carles Gallardo;2022-12-12 14:45:05;8336,37067;10463,7531
BCA_N_2_20221025_093327.wav;136,2358;136,6212;Dolphin whistle;Carles Gallardo;2022-12-12 14:45:11;13580,6157;15559,5761
BCA_N_2_20221025_093327.wav;141,3249;141,4243;Dolphin whistle;Carles Gallardo;2022-12-12 14:45:34;8237,42265;12294,2915
BCA_N_2_20221025_093327.wav;147,8125;148,5831;Dolphin whistle;Carles Gallardo;2022-12-12 14:45:51;6901,62438;14767,992
BCA_N_2_20221025_093327.wav;161,3521;161,8371;Dolphin whistle;Carles Gallardo;2022-12-12 14:46:04;11354,2853;16054,3162
BCA_N_2_20221025_093327.wav;162,001;162,5319;Dolphin whistle;Carles Gallardo;2022-12-12 14:46:10;6852,15037;14916,414
BCA_N_2_20221025_093327.wav;186,2696;187,3112;Dolphin echolocation clicks;Carles Gallardo;2022-12-12 14:49:35;16643,0384;52749,9691
BCA_N_2_20221025_093327.wav;187,6438;188,6138;Dolphin whistle;Carles Gallardo;2022-12-12 14:46:54;8534,26671;15658,5241
BCA_N_2_20221025_093327.wav;187,7159;188,2205;Dolphin whistle;Carles Gallardo;2022-12-12 14:47:04;16994,3224;21051,1912
BCA_N_2_20221025_093327.wav;275,7671;277,6612;Dolphin echolocation clicks;Carles Gallardo;2022-12-12 14:48:52;17583,323;55006,6522
BCA_N_2_20221025_093327.wav;287,6295;290,6443;Dolphin echolocation clicks;Carles Gallardo;2022-12-12 14:48:29;15702,7537;93370,2661
BCA_N_2_20221025_093327.wav;291,9339;293,8607;Dolphin echolocation clicks;Carles Gallardo;2022-12-12 14:48:15;8368,53342;53502,1968
BCA_N_2_20221025_093327.wav;294,3609;298,0049;Dolphin echolocation clicks;Carles Gallardo;2022-12-12 14:48:06;7804,36262;91301,6399
BCA_N_2_20221025_094402.wav;9,616803;9,777767;Dolphin whistle;Carles Gallardo;2022-12-18 09:34:50;10677,6798;11747,7741
BCA_N_2_20221025_094402.wav;21,66207;21,81801;Dolphin whistle;Carles Gallardo;2022-12-18 09:35:17;11235,9899;12073,455
BCA_N_2_20221025_094402.wav;26,27172;26,44777;Dolphin whistle;Carles Gallardo;2022-12-18 09:35:32;10677,6798;11794,2999
BCA_N_2_20221025_094402.wav;41,53899;42,35387;Dolphin whistle;Carles Gallardo;2022-12-18 09:35:51;7281,29365;11980,4033
BCA_N_2_20221025_094402.wav;42,36896;42,5098;Dolphin whistle;Carles Gallardo;2022-12-18 09:36:11;7606,97451;9049,27549
BCA_N_2_20221025_094402.wav;43,13354;43,69691;Dolphin whistle;Carles Gallardo;2022-12-18 09:35:57;7095,19029;9933,26641
BCA_N_2_20221025_094402.wav;45,35387;45,46453;Dolphin whistle;Carles Gallardo;2022-12-18 09:36:46;8025,70705;9607,58554
BCA_N_2_20221025_094402.wav;47,17651;47,66946;Dolphin whistle;Carles Gallardo;2022-12-18 09:37:07;8956,22381;9793,6889
BCA_N_2_20221025_094402.wav;52,62823;53,98636;Dolphin whistle;Carles Gallardo;2022-12-18 09:37:28;7281,29365;16679,5129
BCA_N_2_20221025_094402.wav;55,30954;55,47554;Dolphin whistle;Carles Gallardo;2022-12-18 09:37:39;10910,309;12166,5066
BCA_N_2_20221025_094402.wav;55,7371;55,91819;Dolphin whistle;Carles Gallardo;2022-12-18 09:37:47;10724,2057;11840,8258
BCA_N_2_20221025_094402.wav;63,384;63,93228;Dolphin whistle;Carles Gallardo;2022-12-18 09:38:18;11049,8865;16167,7287
BCA_N_2_20221025_094402.wav;64,18379;64,75219;Dolphin whistle;Carles Gallardo;2022-12-18 09:38:25;7327,81948;13283,1267
BCA_N_2_20221025_094402.wav;64,47554;64,64656;Dolphin whistle;Carles Gallardo;2022-12-18 09:38:31;10956,8348;11747,7741
BCA_N_2_20221025_094402.wav;64,94837;65,12442;Dolphin whistle;Carles Gallardo;2022-12-18 09:38:40;10956,8348;11887,3516
BCA_N_2_20221025_094402.wav;65,89731;66,54729;Dolphin whistle;Carles Gallardo;2022-12-18 09:38:55;7141,71613;10770,7315
BCA_N_2_20221025_094402.wav;69,0535;69,22482;Dolphin whistle;Carles Gallardo;2022-12-18 09:39:05;10817,2573;11701,2483
BCA_N_2_20221025_094402.wav;84,22482;84,47171;Dolphin whistle;Carles Gallardo;2022-12-18 09:39:27;11422,0932;12306,0841
BCA_N_2_20221025_094402.wav;85,10658;85,46936;Dolphin whistle;Carles Gallardo;2022-12-18 09:39:34;8258,33624;12073,455
BCA_N_2_20221025_094402.wav;91,1872;91,39882;Dolphin whistle;Carles Gallardo;2022-12-18 09:40:02;8304,86208;12678,2909
BCA_N_2_20221025_094402.wav;92,99808;93,45156;Dolphin whistle;Carles Gallardo;2022-12-18 09:40:12;9002,74965;9793,6889
BCA_N_2_20221025_094402.wav;93,66822;94,86238;Dolphin whistle;Carles Gallardo;2022-12-18 09:40:23;6722,98359;16726,0388
BCA_N_2_20221025_094402.wav;122,9753;123,6563;Dolphin whistle;Carles Gallardo;2022-12-18 09:40:51;7095,19029;11794,2999
BCA_N_2_20221025_094402.wav;124,7474;125,9646;Dolphin whistle;Carles Gallardo;2022-12-18 09:41:05;8072,23289;17005,1938
BCA_N_2_20221025_094402.wav;146,3988;147,5538;Dolphin whistle;Carles Gallardo;2022-12-18 09:41:36;9235,37884;16400,3579
BCA_N_2_20221025_094402.wav;162,5677;162,7334;Dolphin whistle;Carles Gallardo;2022-12-18 09:41:54;10770,7315;11608,1966
