Id;UID;UTC;UTCMilliseconds;PCLocalTime;PCTime;ChannelBitmap;SequenceBitmap;GpsDate;GPSTime;Latitude;Longitude;Speed;SpeedType;Heading;HeadingType;TrueHeading;MagneticHeading;MagneticVariation;GPSError;DataStatus;FixType
11;20348;2022-05-27 06:27:41.176;176;2022-05-27 08:27:41.176;2022-05-27 06:27:41.182;0;NaN;2022-05-27 06:27:41.000;62741000;37.4071295;-0.605684166666667;6.94553241597954;N ;108.745049891643;T ;NaN;NaN;0.654083989947706;0;A  ;A  
12;20349;2022-05-27 06:27:42.199;199;2022-05-27 08:27:42.199;2022-05-27 06:27:42.205;0;NaN;2022-05-27 06:27:42.000;62742000;37.4071183333333;-0.605644166666667;7.27459589518245;N ;109.363780585672;T ;NaN;NaN;0.654093718613745;0;A  ;A  
13;20350;2022-05-27 06:27:44.149;149;2022-05-27 08:27:44.149;2022-05-27 06:27:44.154;0;NaN;2022-05-27 06:27:44.000;62744000;37.4070963333333;-0.605564833333333;7.20871941189207;N ;109.244550127041;T ;NaN;NaN;0.654113015460988;0;A  ;A  
14;20351;2022-05-27 06:27:45.167;167;2022-05-27 08:27:45.167;2022-05-27 06:27:45.171;0;NaN;2022-05-27 06:27:45.000;62745000;37.4070843333333;-0.605525333333333;7.25605376731066;N ;110.929500919371;T ;NaN;NaN;0.654122611542435;0;A  ;A  
15;20352;2022-05-27 06:27:46.183;183;2022-05-27 08:27:46.183;2022-05-27 06:27:46.185;0;NaN;2022-05-27 06:27:46.000;62746000;37.4070711666667;-0.605487833333333;7.03467344411263;N ;113.846213963107;T ;NaN;NaN;0.654131701908404;0;A  ;A  
16;20353;2022-05-27 06:27:48.225;225;2022-05-27 08:27:48.225;2022-05-27 06:27:48.228;0;NaN;2022-05-27 06:27:48.000;62748000;37.4070475;-0.605410166666667;7.13636228333974;N ;110.987586386327;T ;NaN;NaN;0.654150569368156;0;A  ;A  
17;20354;2022-05-27 06:27:52.194;194;2022-05-27 08:27:52.194;2022-05-27 06:27:52.197;0;NaN;2022-05-27 06:27:52.000;62752000;37.4070015;-0.605251333333333;7.25175708203813;N ;110.031558479592;T ;NaN;NaN;0.654189181047464;0;A  ;A  
18;20355;2022-05-27 06:27:54.228;228;2022-05-27 08:27:54.228;2022-05-27 06:27:54.232;0;NaN;2022-05-27 06:27:54.000;62754000;37.4069781666667;-0.605173833333333;7.11018161634083;N ;110.757982990607;T ;NaN;NaN;0.654208010995953;0;A  ;A  
19;20356;2022-05-27 06:27:56.174;174;2022-05-27 08:27:56.174;2022-05-27 06:27:56.176;0;NaN;2022-05-27 06:27:56.000;62756000;37.406955;-0.605093;7.37215097510291;N ;109.839430381138;T ;NaN;NaN;0.65422766365289;0;A  ;A  
20;20357;2022-05-27 06:28:05.213;213;2022-05-27 08:28:05.213;2022-05-27 06:28:05.218;0;NaN;2022-05-27 06:28:05.000;62805000;37.4068468333333;-0.6047385;7.23969996705982;N ;111.01291608348;T ;NaN;NaN;0.654313777516598;0;A  ;A  
21;20358;2022-05-27 06:28:07.148;148;2022-05-27 08:28:07.148;2022-05-27 06:28:07.154;0;NaN;2022-05-27 06:28:07.000;62807000;37.4068216666667;-0.604661333333333;7.1562947457378;N ;112.321634502806;T ;NaN;NaN;0.654332504224985;0;A  ;A  
22;20359;2022-05-27 06:28:08.162;162;2022-05-27 08:28:08.162;2022-05-27 06:28:08.164;0;NaN;2022-05-27 06:28:08.000;62808000;37.4068095;-0.604623333333333;7.02967212527355;N ;111.952876429069;T ;NaN;NaN;0.654341728593645;0;A  ;A  
23;20360;2022-05-27 06:28:09.173;173;2022-05-27 08:28:09.173;2022-05-27 06:28:09.174;0;NaN;2022-05-27 06:28:09.000;62809000;37.4067958333333;-0.6045845;7.28760171903026;N ;113.89560984367;T ;NaN;NaN;0.654351141254551;0;A  ;A  
24;20361;2022-05-27 06:28:14.161;161;2022-05-27 08:28:14.161;2022-05-27 06:28:14.163;0;NaN;2022-05-27 06:28:14.000;62814000;37.406729;-0.604390166666667;7.26684618357397;N ;113.410201209859;T ;NaN;NaN;0.654398262226805;0;A  ;A  
25;20362;2022-05-27 06:28:16.193;193;2022-05-27 08:28:16.193;2022-05-27 06:28:16.197;0;NaN;2022-05-27 06:28:16.000;62816000;37.4067031666667;-0.604312833333333;7.19713712190727;N ;112.808611659614;T ;NaN;NaN;0.65441702212472;0;A  ;A  
26;20363;2022-05-27 06:28:22.212;212;2022-05-27 08:28:22.212;2022-05-27 06:28:22.216;0;NaN;2022-05-27 06:28:22.000;62822000;37.40662;-0.604088166666667;7.08803345595614;N ;114.986333321454;T ;NaN;NaN;0.654471431553212;0;A  ;A  
27;20364;2022-05-27 06:28:25.175;175;2022-05-27 08:28:25.175;2022-05-27 06:28:25.177;0;NaN;2022-05-27 06:28:25.000;62825000;37.4065775;-0.603975166666667;7.15061054206;N ;115.336612097756;T ;NaN;NaN;0.654498789855272;0;A  ;A  
28;20365;2022-05-27 06:28:28.239;239;2022-05-27 08:28:28.239;2022-05-27 06:28:28.243;0;NaN;2022-05-27 06:28:28.000;62828000;37.4065345;-0.603862166666667;7.16609341192746;N ;115.596747759091;T ;NaN;NaN;0.654526142350442;0;A  ;A  
29;20366;2022-05-27 06:28:30.174;174;2022-05-27 08:28:30.174;2022-05-27 06:28:30.180;0;NaN;2022-05-27 06:28:30.000;62830000;37.4065041666667;-0.603788333333333;7.13113868656319;N ;117.347989305011;T ;NaN;NaN;0.654543989068983;0;A  ;A  
30;20367;2022-05-27 06:28:32.216;216;2022-05-27 08:28:32.216;2022-05-27 06:28:32.220;0;NaN;2022-05-27 06:28:32.000;62832000;37.4064775;-0.603714166666667;6.98415904395571;N ;114.353282423525;T ;NaN;NaN;0.654561959158583;0;A  ;A  
31;20368;2022-05-27 06:28:36.189;189;2022-05-27 08:28:36.189;2022-05-27 06:28:36.191;0;NaN;2022-05-27 06:28:36.000;62836000;37.4064245;-0.603558833333333;7.25164088851231;N ;113.245350462214;T ;NaN;NaN;0.654599626669183;0;A  ;A  
32;20369;2022-05-27 06:28:37.215;215;2022-05-27 08:28:37.215;2022-05-27 06:28:37.217;0;NaN;2022-05-27 06:28:37.000;62837000;37.4064095;-0.603521166666667;7.22948364450016;N ;116.625999436557;T ;NaN;NaN;0.654608736460285;0;A  ;A  
33;20370;2022-05-27 06:28:38.228;228;2022-05-27 08:28:38.228;2022-05-27 06:28:38.234;0;NaN;2022-05-27 06:28:38.000;62838000;37.4063948333333;-0.603483;7.27463505108455;N ;115.816207805855;T ;NaN;NaN;0.654617973119856;0;A  ;A  
34;20371;2022-05-27 06:28:44.155;155;2022-05-27 08:28:44.155;2022-05-27 06:28:44.159;0;NaN;2022-05-27 06:28:44.000;62844000;37.4063085;-0.603254333333333;7.24010076632963;N ;115.421608943149;T ;NaN;NaN;0.654673329393814;0;A  ;A  
35;20372;2022-05-27 06:28:47.226;226;2022-05-27 08:28:47.226;2022-05-27 06:28:47.231;0;NaN;2022-05-27 06:28:47.000;62847000;37.4062658333333;-0.603138666666667;7.29381747196268;N ;114.909021274991;T ;NaN;NaN;0.65470134124897;0;A  ;A  
36;20373;2022-05-27 06:28:50.184;184;2022-05-27 08:28:50.184;2022-05-27 06:28:50.187;0;NaN;2022-05-27 06:28:50.000;62850000;37.406223;-0.603023166666667;7.29024478358014;N ;115.026099614177;T ;NaN;NaN;0.654729310007713;0;A  ;A  
37;20374;2022-05-27 06:28:54.159;159;2022-05-27 08:28:54.159;2022-05-27 06:28:54.163;0;NaN;2022-05-27 06:28:54.000;62854000;37.4061691666667;-0.602868;7.26298728889558;N ;113.59371632815;T ;NaN;NaN;0.654766925695559;0;A  ;A  
38;20375;2022-05-27 06:28:55.180;180;2022-05-27 08:28:55.180;2022-05-27 06:28:55.184;0;NaN;2022-05-27 06:28:55.000;62855000;37.4061551666667;-0.602830833333333;7.05770257872131;N ;115.370377419676;T ;NaN;NaN;0.654775923304982;0;A  ;A  
39;20376;2022-05-27 06:28:57.215;215;2022-05-27 08:28:57.215;2022-05-27 06:28:57.219;0;NaN;2022-05-27 06:28:57.000;62857000;37.4061268333333;-0.602756333333333;7.08609755787165;N ;115.583846765448;T ;NaN;NaN;0.654793955748411;0;A  ;A  
40;20377;2022-05-27 06:29:01.180;180;2022-05-27 08:29:01.180;2022-05-27 06:29:01.184;0;NaN;2022-05-27 06:29:01.000;62901000;37.4060728333333;-0.602604166666667;7.14891955354912;N ;114.072595436106;T ;NaN;NaN;0.654830830290336;0;A  ;A  
41;20378;2022-05-27 06:29:03.206;206;2022-05-27 08:29:03.206;2022-05-27 06:29:03.208;0;NaN;2022-05-27 06:29:03.000;62903000;37.4060443333333;-0.6025255;7.41757358323519;N ;114.516828640308;T ;NaN;NaN;0.654849886648326;0;A  ;A  
42;20379;2022-05-27 06:29:05.244;244;2022-05-27 08:29:05.244;2022-05-27 06:29:05.249;0;NaN;2022-05-27 06:29:05.000;62905000;37.4060195;-0.602448666666667;7.11626902350069;N ;112.140734526266;T ;NaN;NaN;0.654868532871018;0;A  ;A  
43;20380;2022-05-27 06:29:07.182;182;2022-05-27 08:29:07.182;2022-05-27 06:29:07.186;0;NaN;2022-05-27 06:29:07.000;62907000;37.4059946666667;-0.602372333333333;7.07655759494017;N ;112.271619994712;T ;NaN;NaN;0.654887055899189;0;A  ;A  
44;20381;2022-05-27 06:29:14.214;214;2022-05-27 08:29:14.214;2022-05-27 06:29:14.217;0;NaN;2022-05-27 06:29:14.000;62914000;37.4059085;-0.602096833333334;7.25748736980216;N ;111.491337948968;T ;NaN;NaN;0.654953946390098;0;A  ;A  
45;20382;2022-05-27 06:29:15.231;231;2022-05-27 08:29:15.231;2022-05-27 06:29:15.235;0;NaN;2022-05-27 06:29:15.000;62915000;37.4058966666667;-0.602057166666667;7.27013653594063;N ;110.583694166008;T ;NaN;NaN;0.654963583691699;0;A  ;A  
46;20383;2022-05-27 06:29:17.178;178;2022-05-27 08:29:17.178;2022-05-27 06:29:17.185;0;NaN;2022-05-27 06:29:17.000;62917000;37.4058728333333;-0.601979333333333;7.15626603185704;N ;111.080838777463;T ;NaN;NaN;0.654982486998555;0;A  ;A  
47;20384;2022-05-27 06:29:22.165;165;2022-05-27 08:29:22.165;2022-05-27 06:29:22.171;0;NaN;2022-05-27 06:29:22.000;62922000;37.4058118333333;-0.601783;7.23440332650355;N ;111.362017000815;T ;NaN;NaN;0.655030159857843;0;A  ;A  
48;20385;2022-05-27 06:29:24.202;202;2022-05-27 08:29:24.202;2022-05-27 06:29:24.203;0;NaN;2022-05-27 06:29:24.000;62924000;37.4057901666667;-0.6017055;7.04849526231603;N ;109.389346944157;T ;NaN;NaN;0.655049005293116;0;A  ;A  
49;20386;2022-05-27 06:29:29.200;200;2022-05-27 08:29:29.200;2022-05-27 06:29:29.201;0;NaN;2022-05-27 06:29:29.000;62929000;37.4057366666667;-0.601506166666667;7.22023934292657;N ;108.668984179119;T ;NaN;NaN;0.655097500901502;0;A  ;A  
50;20387;2022-05-27 06:29:35.220;220;2022-05-27 08:29:35.220;2022-05-27 06:29:35.223;0;NaN;2022-05-27 06:29:35.000;62935000;37.4056736666667;-0.601263833333333;7.29163689490188;N ;108.121993455238;T ;NaN;NaN;0.655156480093305;0;A  ;A  
51;20388;2022-05-27 06:29:36.235;235;2022-05-27 08:29:36.235;2022-05-27 06:29:36.241;0;NaN;2022-05-27 06:29:36.000;62936000;37.4056645;-0.601222166666667;7.41831028081416;N ;105.480306372629;T ;NaN;NaN;0.655166639580885;0;A  ;A  
52;20389;2022-05-27 06:29:38.174;174;2022-05-27 08:29:38.174;2022-05-27 06:29:38.176;0;NaN;2022-05-27 06:29:38.000;62938000;37.4056471666667;-0.601141666666667;7.15533852865504;N ;105.166377645858;T ;NaN;NaN;0.655186272143009;0;A  ;A  
53;20390;2022-05-27 06:29:39.182;182;2022-05-27 08:29:39.182;2022-05-27 06:29:39.184;0;NaN;2022-05-27 06:29:39.000;62939000;37.405638;-0.601101666666667;7.14312704861527;N ;106.092538201039;T ;NaN;NaN;0.655196021191484;0;A  ;A  
54;20391;2022-05-27 06:29:41.225;225;2022-05-27 08:29:41.225;2022-05-27 06:29:41.226;0;NaN;2022-05-27 06:29:41.000;62941000;37.4056163333333;-0.601021333333333;7.27824385118932;N ;108.754033607696;T ;NaN;NaN;0.655215563654266;0;A  ;A  
55;20392;2022-05-27 06:29:43.180;180;2022-05-27 08:29:43.180;2022-05-27 06:29:43.185;0;NaN;2022-05-27 06:29:43.000;62943000;37.4055986666667;-0.600937833333333;7.41323977307242;N ;104.914500033787;T ;NaN;NaN;0.655235930951305;0;A  ;A  
56;20393;2022-05-27 06:29:44.188;188;2022-05-27 08:29:44.188;2022-05-27 06:29:44.193;0;NaN;2022-05-27 06:29:44.000;62944000;37.4055883333333;-0.600897333333333;7.29867850260443;N ;107.806828920995;T ;NaN;NaN;0.655245789840402;0;A  ;A  
57;20394;2022-05-27 06:29:48.185;185;2022-05-27 08:29:48.185;2022-05-27 06:29:48.186;0;NaN;2022-05-27 06:29:48.000;62948000;37.4055475;-0.600729833333333;7.51568219662933;N ;107.060812477247;T ;NaN;NaN;0.655286585096668;0;A  ;A  
58;20395;2022-05-27 06:29:49.187;187;2022-05-27 08:29:49.187;2022-05-27 06:29:49.188;0;NaN;2022-05-27 06:29:49.000;62949000;37.405541;-0.600687166666667;7.45419924744614;N ;100.856520020937;T ;NaN;NaN;0.655297020688112;0;A  ;A  
59;20396;2022-05-27 06:29:50.207;207;2022-05-27 08:29:50.207;2022-05-27 06:29:50.213;0;NaN;2022-05-27 06:29:50.000;62950000;37.4055298333333;-0.600647166666667;7.27473317601389;N ;109.36340059531;T ;NaN;NaN;0.655306746932788;0;A  ;A  
60;20397;2022-05-27 06:29:56.216;216;2022-05-27 08:29:56.216;2022-05-27 06:29:56.217;0;NaN;2022-05-27 06:29:56.000;62956000;37.405479;-0.600397833333333;7.36123785309301;N ;104.394652882805;T ;NaN;NaN;0.655367584765212;0;A  ;A  
61;20398;2022-05-27 06:29:57.240;240;2022-05-27 08:29:57.240;2022-05-27 06:29:57.246;0;NaN;2022-05-27 06:29:57.000;62957000;37.4054716666667;-0.600356;7.35050713069986;N ;102.444589166611;T ;NaN;NaN;0.655377805602304;0;A  ;A  
62;20399;2022-05-27 06:29:58.158;158;2022-05-27 08:29:58.158;2022-05-27 06:29:58.161;0;NaN;2022-05-27 06:29:58.000;62958000;37.405462;-0.6003135;7.5852382937405;N ;105.978195038469;T ;NaN;NaN;0.655388164199914;0;A  ;A  
63;20400;2022-05-27 06:29:59.182;182;2022-05-27 08:29:59.182;2022-05-27 06:29:59.186;0;NaN;2022-05-27 06:29:59.000;62959000;37.4054535;-0.600272333333333;7.29813692594138;N ;104.570498567456;T ;NaN;NaN;0.655398207666916;0;A  ;A  
64;20401;2022-05-27 06:30:05.200;200;2022-05-27 08:30:05.200;2022-05-27 06:30:05.202;0;NaN;2022-05-27 06:30:05.000;63005000;37.4054106666667;-0.600025333333333;7.22977902649405;N ;102.31490370985;T ;NaN;NaN;0.655458560377634;0;A  ;A  
65;20402;2022-05-27 06:30:09.165;165;2022-05-27 08:30:09.165;2022-05-27 06:30:09.167;0;NaN;2022-05-27 06:30:09.000;63009000;37.4053801666667;-0.599860666666667;7.25290277091588;N ;103.125307776233;T ;NaN;NaN;0.655498773177204;0;A  ;A  
66;20403;2022-05-27 06:30:15.159;159;2022-05-27 08:30:15.159;2022-05-27 06:30:15.164;0;NaN;2022-05-27 06:30:15.000;63015000;37.4053381666667;-0.5996105;7.31202198000218;N ;101.933879377153;T ;NaN;NaN;0.655559913897474;0;A  ;A  
67;20404;2022-05-27 06:30:19.146;146;2022-05-27 08:30:19.146;2022-05-27 06:30:19.152;0;NaN;2022-05-27 06:30:19.000;63019000;37.4053113333333;-0.599442666666667;7.34364093814789;N ;101.379907626158;T ;NaN;NaN;0.655600947088578;0;A  ;A  
68;20405;2022-05-27 06:30:21.188;188;2022-05-27 08:30:21.188;2022-05-27 06:30:21.192;0;NaN;2022-05-27 06:30:21.000;63021000;37.4052965;-0.599359166666667;7.34046863487728;N ;102.60580970282;T ;NaN;NaN;0.655621344967824;0;A  ;A  
69;20406;2022-05-27 06:30:22.207;207;2022-05-27 08:30:22.207;2022-05-27 06:30:22.210;0;NaN;2022-05-27 06:30:22.000;63022000;37.4052891666667;-0.599318166666667;7.21096492678258;N ;102.689385198765;T ;NaN;NaN;0.655631360162729;0;A  ;A  
70;20407;2022-05-27 06:30:25.159;159;2022-05-27 08:30:25.159;2022-05-27 06:30:25.165;0;NaN;2022-05-27 06:30:25.000;63025000;37.4052641666667;-0.599194333333333;7.30765588595106;N ;104.259678706411;T ;NaN;NaN;0.655661576894643;0;A  ;A  
71;20408;2022-05-27 06:30:26.182;182;2022-05-27 08:30:26.182;2022-05-27 06:30:26.186;0;NaN;2022-05-27 06:30:26.000;63026000;37.4052555;-0.599152666666667;7.39025505482015;N ;104.673263335814;T ;NaN;NaN;0.655671741080552;0;A  ;A  
72;20409;2022-05-27 06:30:28.216;216;2022-05-27 08:30:28.216;2022-05-27 06:30:28.218;0;NaN;2022-05-27 06:30:28.000;63028000;37.4052386666667;-0.599070666666667;7.26595785942215;N ;104.489814505372;T ;NaN;NaN;0.655691746769363;0;A  ;A  
73;20410;2022-05-27 06:30:29.236;236;2022-05-27 08:30:29.236;2022-05-27 06:30:29.238;0;NaN;2022-05-27 06:30:29.000;63029000;37.4052293333333;-0.599029333333333;7.37300914323868;N ;105.868458981958;T ;NaN;NaN;0.655701821290351;0;A  ;A  
74;20411;2022-05-27 06:30:30.156;156;2022-05-27 08:30:30.156;2022-05-27 06:30:30.160;0;NaN;2022-05-27 06:30:30.000;63030000;37.405222;-0.598988;7.26677886051238;N ;102.590315687573;T ;NaN;NaN;0.655711918407559;0;A  ;A  
75;20412;2022-05-27 06:30:31.172;172;2022-05-27 08:30:31.172;2022-05-27 06:30:31.178;0;NaN;2022-05-27 06:30:31.000;63031000;37.4052255;-0.5989525;6.13788267288606;N ;82.9249404611964;T ;NaN;NaN;0.655720701794789;0;A  ;A  
76;20413;2022-05-27 06:30:33.222;222;2022-05-27 08:30:33.222;2022-05-27 06:30:33.225;0;NaN;2022-05-27 06:30:33.000;63033000;37.405212;-0.598870166666667;7.21234974788919;N ;101.662904024239;T ;NaN;NaN;0.655740827070756;0;A  ;A  
77;20414;2022-05-27 06:30:35.164;164;2022-05-27 08:30:35.164;2022-05-27 06:30:35.165;0;NaN;2022-05-27 06:30:35.000;63035000;37.4051966666667;-0.598786833333333;7.33852147882681;N ;103.041605350402;T ;NaN;NaN;0.655761177748737;0;A  ;A  
78;20415;2022-05-27 06:30:42.226;226;2022-05-27 08:30:42.226;2022-05-27 06:30:42.231;0;NaN;2022-05-27 06:30:42.000;63042000;37.4051366666667;-0.5985045;7.16383945301445;N ;104.97756625461;T ;NaN;NaN;0.655830034998278;0;A  ;A  
79;20416;2022-05-27 06:30:44.160;160;2022-05-27 08:30:44.160;2022-05-27 06:30:44.163;0;NaN;2022-05-27 06:30:44.000;63044000;37.4051138333333;-0.598425666666667;7.19873646725309;N ;110.032927148063;T ;NaN;NaN;0.6558491926001;0;A  ;A  
80;20417;2022-05-27 06:30:47.216;216;2022-05-27 08:30:47.216;2022-05-27 06:30:47.219;0;NaN;2022-05-27 06:30:47.000;63047000;37.4050803333333;-0.598303833333333;7.37377747942075;N ;109.09315891144;T ;NaN;NaN;0.655878819569095;0;A  ;A  
81;20418;2022-05-27 06:30:48.233;233;2022-05-27 08:30:48.233;2022-05-27 06:30:48.238;0;NaN;2022-05-27 06:30:48.000;63048000;37.4050686666667;-0.598264666666667;7.17723709052846;N ;110.555225134382;T ;NaN;NaN;0.655888333906569;0;A  ;A  
82;20419;2022-05-27 06:30:50.177;177;2022-05-27 08:30:50.177;2022-05-27 06:30:50.182;0;NaN;2022-05-27 06:30:50.000;63050000;37.4050471666667;-0.5981865;7.0966231736352;N ;109.098785682941;T ;NaN;NaN;0.655907342231338;0;A  ;A  
83;20420;2022-05-27 06:30:54.592;592;2022-05-27 08:30:54.592;2022-05-27 06:30:54.595;0;NaN;2022-05-27 06:30:52.000;63052000;37.4050216666667;-0.598107833333333;7.28917519683802;N ;112.198746142906;T ;NaN;NaN;0.655926428333077;0;A  ;A  
84;20421;2022-05-27 06:30:56.477;477;2022-05-27 08:30:56.477;2022-05-27 06:30:56.479;0;NaN;2022-05-27 06:30:56.000;63056000;37.4049695;-0.5979475;7.43213566128067;N ;112.27359174076;T ;NaN;NaN;0.655965325700311;0;A  ;A  
85;20422;2022-05-27 06:30:57.256;256;2022-05-27 08:30:57.256;2022-05-27 06:30:57.262;0;NaN;2022-05-27 06:30:57.000;63057000;37.404958;-0.597906166666667;7.51449443775057;N ;109.302839162692;T ;NaN;NaN;0.655975375181312;0;A  ;A  
86;20423;2022-05-27 06:31:01.272;272;2022-05-27 08:31:01.272;2022-05-27 06:31:01.273;0;NaN;2022-05-27 06:31:01.000;63101000;37.4049018333333;-0.597745166666667;7.54284420145666;N ;113.709710816934;T ;NaN;NaN;0.656014391018732;0;A  ;A  
87;20424;2022-05-27 06:31:03.189;189;2022-05-27 08:31:03.189;2022-05-27 06:31:03.190;0;NaN;2022-05-27 06:31:03.000;63103000;37.4048768333333;-0.597671666666667;6.85939098524306;N ;113.179994001192;T ;NaN;NaN;0.656032210337562;0;A  ;A  
88;20425;2022-05-27 06:31:04.292;292;2022-05-27 08:31:04.292;2022-05-27 06:31:04.297;0;NaN;2022-05-27 06:31:04.000;63104000;37.4048581666667;-0.597636;7.32861800466453;N ;123.378809714729;T ;NaN;NaN;0.656040783480345;0;A  ;A  
89;20426;2022-05-27 06:31:07.295;295;2022-05-27 08:31:07.295;2022-05-27 06:31:07.298;0;NaN;2022-05-27 06:31:07.000;63107000;37.4048;-0.597527333333333;7.49445162168415;N ;123.973776179606;T ;NaN;NaN;0.656066888595545;0;A  ;A  
90;20427;2022-05-27 06:31:11.245;245;2022-05-27 08:31:11.245;2022-05-27 06:31:11.247;0;NaN;2022-05-27 06:31:11.000;63111000;37.4047406666667;-0.5973645;7.68463719872394;N ;114.64127937881;T ;NaN;NaN;0.65610631914054;0;A  ;A  
91;20428;2022-05-27 06:31:15.207;207;2022-05-27 08:31:15.207;2022-05-27 06:31:15.212;0;NaN;2022-05-27 06:31:15.000;63115000;37.4046775;-0.597215666666667;7.23839232333958;N ;118.114638288347;T ;NaN;NaN;0.656142259292477;0;A  ;A  
92;20429;2022-05-27 06:31:18.160;160;2022-05-27 08:31:18.160;2022-05-27 06:31:18.166;0;NaN;2022-05-27 06:31:18.000;63118000;37.4046288333333;-0.597103833333333;7.29313139594728;N ;118.714930897256;T ;NaN;NaN;0.656169250874503;0;A  ;A  
93;20430;2022-05-27 06:31:23.144;144;2022-05-27 08:31:23.144;2022-05-27 06:31:23.145;0;NaN;2022-05-27 06:31:23.000;63123000;37.4045465;-0.596913833333333;7.42719735957846;N ;118.612838581099;T ;NaN;NaN;0.656215111629054;0;A  ;A  
94;20431;2022-05-27 06:31:31.495;495;2022-05-27 08:31:31.495;2022-05-27 06:31:31.500;0;NaN;2022-05-27 06:31:31.000;63131000;37.404425;-0.596622166666667;7.06361947753515;N ;117.67281868498;T ;NaN;NaN;0.656285567398861;0;A  ;A  
95;20432;2022-05-27 06:31:36.196;196;2022-05-27 08:31:36.196;2022-05-27 06:31:36.200;0;NaN;2022-05-27 06:31:36.000;63136000;37.4043443333333;-0.596437333333333;7.23711543546633;N ;118.784579803803;T ;NaN;NaN;0.656330173822567;0;A  ;A  
96;20433;2022-05-27 06:31:38.198;198;2022-05-27 08:31:38.198;2022-05-27 06:31:38.204;0;NaN;2022-05-27 06:31:38.000;63138000;37.4043096666667;-0.596361666666667;7.49387518511711;N ;119.974068931105;T ;NaN;NaN;0.656348415792818;0;A  ;A  
97;20434;2022-05-27 06:31:39.298;298;2022-05-27 08:31:39.298;2022-05-27 06:31:39.301;0;NaN;2022-05-27 06:31:39.000;63139000;37.4042971666667;-0.596322666666667;7.21593454998457;N ;111.973140964373;T ;NaN;NaN;0.656357878695576;0;A  ;A  
98;20435;2022-05-27 06:31:40.351;351;2022-05-27 08:31:40.351;2022-05-27 06:31:40.356;0;NaN;2022-05-27 06:31:40.000;63140000;37.4042815;-0.596283833333333;7.47323687151719;N ;116.924489079079;T ;NaN;NaN;0.656367264686116;0;A  ;A  
99;20436;2022-05-27 06:31:42.185;185;2022-05-27 08:31:42.185;2022-05-27 06:31:42.191;0;NaN;2022-05-27 06:31:42.000;63142000;37.4042535;-0.596205833333334;7.34331875621829;N ;114.318140930005;T ;NaN;NaN;0.656386156418617;0;A  ;A  
