Id;UID;UTC;UTCMilliseconds;PCLocalTime;PCTime;ChannelBitmap;SequenceBitmap;GpsDate;GPSTime;Latitude;Longitude;Speed;SpeedType;Heading;HeadingType;TrueHeading;MagneticHeading;MagneticVariation;GPSError;DataStatus;FixType
21;11164;2022-10-26 06:29:30.100;100;2022-10-26 06:29:30.100;2022-10-26 06:29:30.101;0;NaN;2022-10-26 06:29:31.000;62931000;37.3661125;-1.6059795;4.89790497222937;N ;100.160253405438;T ;NaN;NaN;0.448278134091935;0;A  ;A  
22;11165;2022-10-26 06:29:31.125;125;2022-10-26 06:29:31.125;2022-10-26 06:29:31.126;0;NaN;2022-10-26 06:29:32.000;62932000;37.366105;-1.60593016666667;8.62265673180181;N ;100.82892178917;T ;NaN;NaN;0.448290638152804;0;A  ;A  
23;11166;2022-10-26 06:29:32.140;140;2022-10-26 06:29:32.140;2022-10-26 06:29:32.142;0;NaN;2022-10-26 06:29:33.000;62933000;37.3660966666667;-1.6058895;7.20960867681998;N ;104.457796603923;T ;NaN;NaN;0.448300927731623;0;A  ;A  
24;11167;2022-10-26 06:29:33.160;160;2022-10-26 06:29:33.160;2022-10-26 06:29:33.161;0;NaN;2022-10-26 06:29:34.000;62934000;37.366087;-1.6058545;6.36095175284879;N ;109.16275968948;T ;NaN;NaN;0.448309762630997;0;A  ;A  
25;11168;2022-10-26 06:29:36.115;115;2022-10-26 06:29:36.115;2022-10-26 06:29:36.121;0;NaN;2022-10-26 06:29:37.000;62937000;37.3660626666667;-1.605743;6.61661563436567;N ;105.354352332445;T ;NaN;NaN;0.448337962673561;0;A  ;A  
26;11169;2022-10-26 06:29:38.163;163;2022-10-26 06:29:38.163;2022-10-26 06:29:38.168;0;NaN;2022-10-26 06:29:39.000;62939000;37.3660471666667;-1.60565383333333;7.83460550992486;N ;102.337359908344;T ;NaN;NaN;0.448360546692006;0;A  ;A  
27;11170;2022-10-26 06:29:39.071;71;2022-10-26 06:29:39.071;2022-10-26 06:29:39.073;0;NaN;2022-10-26 06:29:40.000;62940000;37.3660406666667;-1.60561066666667;7.54230624583063;N ;100.728184914223;T ;NaN;NaN;0.448371488561916;0;A  ;A  
28;11171;2022-10-26 06:29:44.171;171;2022-10-26 06:29:44.171;2022-10-26 06:29:44.174;0;NaN;2022-10-26 06:29:45.000;62945000;37.3659976666667;-1.605438;6.21260075557885;N ;107.397863596204;T ;NaN;NaN;0.448415113748328;0;A  ;A  
29;11172;2022-10-26 06:29:45.091;91;2022-10-26 06:29:45.091;2022-10-26 06:29:45.092;0;NaN;2022-10-26 06:29:46.000;62946000;37.3659918333333;-1.6054065;5.55250086621438;N ;103.116087612062;T ;NaN;NaN;0.448423089884672;0;A  ;A  
30;11173;2022-10-26 06:29:52.112;112;2022-10-26 06:29:52.112;2022-10-26 06:29:52.117;0;NaN;2022-10-26 06:29:53.000;62953000;37.3659303333333;-1.60517266666667;6.04048569180971;N ;108.310463911895;T ;NaN;NaN;0.448482141342818;0;A  ;A  
31;11174;2022-10-26 06:29:53.136;136;2022-10-26 06:29:53.136;2022-10-26 06:29:53.140;0;NaN;2022-10-26 06:29:54.000;62954000;37.3659188333333;-1.6051405;6.05506911204935;N ;114.219584734335;T ;NaN;NaN;0.448490238645644;0;A  ;A  
32;11175;2022-10-26 06:29:57.107;107;2022-10-26 06:29:57.107;2022-10-26 06:29:57.113;0;NaN;2022-10-26 06:29:58.000;62958000;37.3658713333333;-1.60496866666667;7.8080611040989;N ;109.178160298615;T ;NaN;NaN;0.448533608649174;0;A  ;A  
33;11176;2022-10-26 06:29:58.137;137;2022-10-26 06:29:58.137;2022-10-26 06:29:58.140;0;NaN;2022-10-26 06:29:59.000;62959000;37.3658605;-1.60492933333333;7.14638168776461;N ;109.113372161164;T ;NaN;NaN;0.448543536797;0;A  ;A  
34;11177;2022-10-26 06:30:00.171;171;2022-10-26 06:30:00.171;2022-10-26 06:30:00.174;0;NaN;2022-10-26 06:30:01.000;63001000;37.3658421666667;-1.60485683333333;6.53049550534716;N ;107.649478614002;T ;NaN;NaN;0.448561851058542;0;A  ;A  
35;11178;2022-10-26 06:30:01.085;85;2022-10-26 06:30:01.085;2022-10-26 06:30:01.091;0;NaN;2022-10-26 06:30:02.000;63002000;37.3658301666667;-1.60482066666667;6.72812014965371;N ;112.659184959505;T ;NaN;NaN;0.448570962673454;0;A  ;A  
36;11179;2022-10-26 06:30:02.101;101;2022-10-26 06:30:02.101;2022-10-26 06:30:02.106;0;NaN;2022-10-26 06:30:03.000;63003000;37.3658193333333;-1.60478533333333;6.50144261975649;N ;111.095290329961;T ;NaN;NaN;0.448579872032211;0;A  ;A  
37;11180;2022-10-26 06:30:04.143;143;2022-10-26 06:30:04.143;2022-10-26 06:30:04.145;0;NaN;2022-10-26 06:30:05.000;63005000;37.365799;-1.60471516666667;6.4106763515371;N ;110.032527260297;T ;NaN;NaN;0.448597574785966;0;A  ;A  
38;11181;2022-10-26 06:30:06.083;83;2022-10-26 06:30:06.083;2022-10-26 06:30:06.089;0;NaN;2022-10-26 06:30:07.000;63007000;37.365776;-1.60464416666667;6.58113766070073;N ;112.175345043477;T ;NaN;NaN;0.448615466867429;0;A  ;A  
39;11182;2022-10-26 06:30:07.100;100;2022-10-26 06:30:07.100;2022-10-26 06:30:07.103;0;NaN;2022-10-26 06:30:08.000;63008000;37.365762;-1.60460933333333;6.70103255750669;N ;116.825434964869;T ;NaN;NaN;0.448624221681555;0;A  ;A  
40;11183;2022-10-26 06:30:08.120;120;2022-10-26 06:30:08.120;2022-10-26 06:30:08.122;0;NaN;2022-10-26 06:30:09.000;63009000;37.3657483333333;-1.60457766666667;6.18606687903545;N ;118.502782353225;T ;NaN;NaN;0.448632172855608;0;A  ;A  
41;11184;2022-10-26 06:30:11.080;80;2022-10-26 06:30:11.080;2022-10-26 06:30:11.083;0;NaN;2022-10-26 06:30:12.000;63012000;37.365711;-1.60447383333333;6.5214905662011;N ;114.341582933029;T ;NaN;NaN;0.448658307353477;0;A  ;A  
42;11185;2022-10-26 06:30:12.101;101;2022-10-26 06:30:12.101;2022-10-26 06:30:12.103;0;NaN;2022-10-26 06:30:13.000;63013000;37.3656986666667;-1.60444116666667;6.20854585967236;N ;115.409568266748;T ;NaN;NaN;0.448666524569902;0;A  ;A  
43;11186;2022-10-26 06:30:13.118;118;2022-10-26 06:30:13.118;2022-10-26 06:30:13.124;0;NaN;2022-10-26 06:30:14.000;63014000;37.365689;-1.60441016666667;5.71678810197307;N ;111.4223568264;T ;NaN;NaN;0.44867434016134;0;A  ;A  
44;11187;2022-10-26 06:30:14.142;142;2022-10-26 06:30:14.142;2022-10-26 06:30:14.147;0;NaN;2022-10-26 06:30:15.000;63015000;37.3656766666667;-1.60437966666667;5.87474115867303;N ;116.966327959712;T ;NaN;NaN;0.448682005553585;0;A  ;A  
45;11188;2022-10-26 06:30:17.115;115;2022-10-26 06:30:17.115;2022-10-26 06:30:17.117;0;NaN;2022-10-26 06:30:18.000;63018000;37.365646;-1.60428933333333;5.62105853611413;N ;113.12937047807;T ;NaN;NaN;0.448704758805664;0;A  ;A  
46;11189;2022-10-26 06:30:20.081;81;2022-10-26 06:30:20.081;2022-10-26 06:30:20.083;0;NaN;2022-10-26 06:30:21.000;63021000;37.3656151666667;-1.60420166666667;5.4859015663234;N ;113.870680155506;T ;NaN;NaN;0.448726831395831;0;A  ;A  
47;11190;2022-10-26 06:30:21.101;101;2022-10-26 06:30:21.101;2022-10-26 06:30:21.107;0;NaN;2022-10-26 06:30:22.000;63022000;37.365605;-1.60417433333333;5.18081104622397;N ;115.079276512283;T ;NaN;NaN;0.448733708806293;0;A  ;A  
48;11191;2022-10-26 06:30:22.114;114;2022-10-26 06:30:22.114;2022-10-26 06:30:22.117;0;NaN;2022-10-26 06:30:23.000;63023000;37.3655963333333;-1.6041505;4.49943822460338;N ;114.5855796052;T ;NaN;NaN;0.448739707705959;0;A  ;A  
49;11192;2022-10-26 06:30:25.063;63;2022-10-26 06:30:25.063;2022-10-26 06:30:25.064;0;NaN;2022-10-26 06:30:26.000;63026000;37.3655665;-1.60407516666667;4.81639049294576;N ;116.485872105319;T ;NaN;NaN;0.448758647751074;0;A  ;A  
50;11193;2022-10-26 06:30:27.102;102;2022-10-26 06:30:27.102;2022-10-26 06:30:27.107;0;NaN;2022-10-26 06:30:28.000;63028000;37.3655461666667;-1.6040265;4.71940313332316;N ;117.730485820787;T ;NaN;NaN;0.448770874439926;0;A  ;A  
51;11194;2022-10-26 06:30:28.119;119;2022-10-26 06:30:28.119;2022-10-26 06:30:28.122;0;NaN;2022-10-26 06:30:29.000;63029000;37.3655346666667;-1.60400016666667;5.1582022957399;N ;118.787541808652;T ;NaN;NaN;0.448777485687198;0;A  ;A  
52;11195;2022-10-26 06:30:29.146;146;2022-10-26 06:30:29.146;2022-10-26 06:30:29.147;0;NaN;2022-10-26 06:30:30.000;63030000;37.3655238333333;-1.6039745;4.98906050158193;N ;117.971102471722;T ;NaN;NaN;0.448783932858078;0;A  ;A  
53;11196;2022-10-26 06:30:32.099;99;2022-10-26 06:30:32.099;2022-10-26 06:30:32.103;0;NaN;2022-10-26 06:30:33.000;63033000;37.3654938333333;-1.60390283333333;4.63511995945665;N ;117.775435942265;T ;NaN;NaN;0.448801937502992;0;A  ;A  
54;11197;2022-10-26 06:30:34.139;139;2022-10-26 06:30:34.139;2022-10-26 06:30:34.145;0;NaN;2022-10-26 06:30:35.000;63035000;37.3654743333333;-1.60385616666667;4.52557321347383;N ;117.73322630933;T ;NaN;NaN;0.448813661879719;0;A  ;A  
55;11198;2022-10-26 06:30:35.059;59;2022-10-26 06:30:35.059;2022-10-26 06:30:35.063;0;NaN;2022-10-26 06:30:36.000;63036000;37.365464;-1.60383333333333;4.51077679560419;N ;119.657551659977;T ;NaN;NaN;0.448819391721503;0;A  ;A  
56;11199;2022-10-26 06:30:38.122;122;2022-10-26 06:30:38.122;2022-10-26 06:30:38.128;0;NaN;2022-10-26 06:30:39.000;63039000;37.3654343333333;-1.603767;4.35558795116096;N ;119.367172691495;T ;NaN;NaN;0.448836040849731;0;A  ;A  
57;11200;2022-10-26 06:30:39.140;140;2022-10-26 06:30:39.140;2022-10-26 06:30:39.141;0;NaN;2022-10-26 06:30:40.000;63040000;37.3654233333333;-1.60374633333333;4.27001005778083;N ;123.809884787607;T ;NaN;NaN;0.448841213164938;0;A  ;A  
58;11201;2022-10-26 06:30:40.158;158;2022-10-26 06:30:40.158;2022-10-26 06:30:40.163;0;NaN;2022-10-26 06:30:41.000;63041000;37.3654081666667;-1.60372133333333;5.39924781034658;N ;127.354961286748;T ;NaN;NaN;0.448847453316021;0;A  ;A  
59;11202;2022-10-26 06:30:41.078;78;2022-10-26 06:30:41.078;2022-10-26 06:30:41.084;0;NaN;2022-10-26 06:30:42.000;63042000;37.365399;-1.60370016666667;4.13817164458977;N ;118.585665034615;T ;NaN;NaN;0.448852768668132;0;A  ;A  
60;11203;2022-10-26 06:30:43.111;111;2022-10-26 06:30:43.111;2022-10-26 06:30:43.117;0;NaN;2022-10-26 06:30:44.000;63044000;37.3653788333333;-1.60365766666667;4.24875598659619;N ;120.838547248691;T ;NaN;NaN;0.448863426079994;0;A  ;A  
61;11204;2022-10-26 06:30:46.173;173;2022-10-26 06:30:46.173;2022-10-26 06:30:46.179;0;NaN;2022-10-26 06:30:47.000;63047000;37.3653486666667;-1.603597;4.0950743285211;N ;122.03203258661;T ;NaN;NaN;0.44887862763937;0;A  ;A  
62;11205;2022-10-26 06:30:50.136;136;2022-10-26 06:30:50.136;2022-10-26 06:30:50.141;0;NaN;2022-10-26 06:30:51.000;63051000;37.3653081666667;-1.60352233333333;3.87971401434173;N ;124.312158765523;T ;NaN;NaN;0.448897309327975;0;A  ;A  
63;11206;2022-10-26 06:30:53.090;90;2022-10-26 06:30:53.090;2022-10-26 06:30:53.094;0;NaN;2022-10-26 06:30:54.000;63054000;37.3652796666667;-1.603469;3.67766099814895;N ;123.915065564352;T ;NaN;NaN;0.448910657507077;0;A  ;A  
64;11207;2022-10-26 06:30:56.138;138;2022-10-26 06:30:56.138;2022-10-26 06:30:56.140;0;NaN;2022-10-26 06:30:57.000;63057000;37.3652501666667;-1.60341516666667;3.74183578320706;N ;124.585527856265;T ;NaN;NaN;0.448924124399233;0;A  ;A  
65;11208;2022-10-26 06:30:59.095;95;2022-10-26 06:30:59.095;2022-10-26 06:30:59.098;0;NaN;2022-10-26 06:31:00.000;63100000;37.3652188333333;-1.60336266666667;3.75702449523796;N ;126.903938262729;T ;NaN;NaN;0.44893723597077;0;A  ;A  
66;11209;2022-10-26 06:31:00.118;118;2022-10-26 06:31:00.118;2022-10-26 06:31:00.124;0;NaN;2022-10-26 06:31:01.000;63101000;37.3652085;-1.6033435;3.97599964636185;N ;124.150474873002;T ;NaN;NaN;0.448942031877865;0;A  ;A  
67;11210;2022-10-26 06:31:01.137;137;2022-10-26 06:31:01.137;2022-10-26 06:31:01.139;0;NaN;2022-10-26 06:31:02.000;63102000;37.3651976666667;-1.60332466666667;3.9911206687948;N ;125.894987715008;T ;NaN;NaN;0.448946738603119;0;A  ;A  
68;11211;2022-10-26 06:31:02.155;155;2022-10-26 06:31:02.155;2022-10-26 06:31:02.159;0;NaN;2022-10-26 06:31:03.000;63103000;37.3651868333333;-1.60330883333333;3.58664058953394;N ;130.724392166487;T ;NaN;NaN;0.448950681331111;0;A  ;A  
69;11212;2022-10-26 06:31:05.106;106;2022-10-26 06:31:05.106;2022-10-26 06:31:05.109;0;NaN;2022-10-26 06:31:06.000;63106000;37.3651578333333;-1.60325533333333;3.70574787240317;N ;124.29465753112;T ;NaN;NaN;0.448964067486379;0;A  ;A  
70;11213;2022-10-26 06:31:06.133;133;2022-10-26 06:31:06.133;2022-10-26 06:31:06.135;0;NaN;2022-10-26 06:31:07.000;63107000;37.3651465;-1.603237;3.9872897340814;N ;127.875728107998;T ;NaN;NaN;0.448968642564865;0;A  ;A  
71;11214;2022-10-26 06:31:08.068;68;2022-10-26 06:31:08.068;2022-10-26 06:31:08.074;0;NaN;2022-10-26 06:31:09.000;63109000;37.3651295;-1.6032015;3.55757445135852;N ;121.069802234005;T ;NaN;NaN;0.44897754420267;0;A  ;A  
72;11215;2022-10-26 06:31:14.082;82;2022-10-26 06:31:14.082;2022-10-26 06:31:14.087;0;NaN;2022-10-26 06:31:15.000;63115000;37.3650676666667;-1.60310033333333;3.65154953064539;N ;127.560890925741;T ;NaN;NaN;0.449002797882442;0;A  ;A  
73;11216;2022-10-26 06:31:16.124;124;2022-10-26 06:31:16.124;2022-10-26 06:31:16.127;0;NaN;2022-10-26 06:31:17.000;63117000;37.3650421666667;-1.60306166666667;4.31282062609601;N ;129.684616762802;T ;NaN;NaN;0.449012432956356;0;A  ;A  
74;11217;2022-10-26 06:31:18.160;160;2022-10-26 06:31:18.160;2022-10-26 06:31:18.165;0;NaN;2022-10-26 06:31:19.000;63119000;37.3650245;-1.60302716666667;3.52280754528288;N ;122.793542073871;T ;NaN;NaN;0.449021074117971;0;A  ;A  
75;11218;2022-10-26 06:31:19.179;179;2022-10-26 06:31:19.179;2022-10-26 06:31:19.180;0;NaN;2022-10-26 06:31:20.000;63120000;37.3650155;-1.60301066666667;3.43552650376417;N ;124.461485880999;T ;NaN;NaN;0.449025202266908;0;A  ;A  
76;11219;2022-10-26 06:31:20.093;93;2022-10-26 06:31:20.093;2022-10-26 06:31:20.095;0;NaN;2022-10-26 06:31:21.000;63121000;37.3650056666667;-1.602993;3.70268343890487;N ;125.00430764626;T ;NaN;NaN;0.449029620366099;0;A  ;A  
77;11220;2022-10-26 06:31:24.071;71;2022-10-26 06:31:24.071;2022-10-26 06:31:24.074;0;NaN;2022-10-26 06:31:25.000;63125000;37.3649635;-1.6029195;3.89045322432224;N ;125.822692125858;T ;NaN;NaN;0.449047989939806;0;A  ;A  
78;11221;2022-10-26 06:31:25.097;97;2022-10-26 06:31:25.097;2022-10-26 06:31:25.099;0;NaN;2022-10-26 06:31:26.000;63126000;37.364956;-1.6029045;3.04229731144011;N ;122.174007074606;T ;NaN;NaN;0.449051748941263;0;A  ;A  
79;11222;2022-10-26 06:31:26.118;118;2022-10-26 06:31:26.118;2022-10-26 06:31:26.122;0;NaN;2022-10-26 06:31:27.000;63127000;37.3649486666667;-1.6028885;3.17078203176213;N ;119.970980225319;T ;NaN;NaN;0.449055764028392;0;A  ;A  
80;11223;2022-10-26 06:31:28.156;156;2022-10-26 06:31:28.156;2022-10-26 06:31:28.162;0;NaN;2022-10-26 06:31:29.000;63129000;37.364929;-1.602858;3.37126591075131;N ;129.052365204321;T ;NaN;NaN;0.449063369303485;0;A  ;A  
81;11224;2022-10-26 06:31:32.131;131;2022-10-26 06:31:32.131;2022-10-26 06:31:32.137;0;NaN;2022-10-26 06:31:33.000;63133000;37.3648913333333;-1.60279166666667;3.49887671840245;N ;125.544101915136;T ;NaN;NaN;0.449079952282161;0;A  ;A  
82;11225;2022-10-26 06:31:34.169;169;2022-10-26 06:31:34.169;2022-10-26 06:31:34.175;0;NaN;2022-10-26 06:31:35.000;63135000;37.3648711666667;-1.6027605;3.44973309460757;N ;129.150029277798;T ;NaN;NaN;0.449087722988789;0;A  ;A  
83;11226;2022-10-26 06:31:35.089;89;2022-10-26 06:31:35.089;2022-10-26 06:31:35.092;0;NaN;2022-10-26 06:31:36.000;63136000;37.3648626666667;-1.60274366666667;3.42375542916079;N ;122.428944193472;T ;NaN;NaN;0.44909194024408;0;A  ;A  
84;11227;2022-10-26 06:31:36.106;106;2022-10-26 06:31:36.106;2022-10-26 06:31:36.109;0;NaN;2022-10-26 06:31:37.000;63137000;37.364852;-1.60272666666667;3.71830774434447;N ;128.289610413054;T ;NaN;NaN;0.449096181345588;0;A  ;A  
85;11228;2022-10-26 06:31:37.128;128;2022-10-26 06:31:37.128;2022-10-26 06:31:37.129;0;NaN;2022-10-26 06:31:38.000;63138000;37.3648353333333;-1.602707;4.93549424101104;N ;136.836974498358;T ;NaN;NaN;0.449101050039697;0;A  ;A  
86;11229;2022-10-26 06:31:38.147;147;2022-10-26 06:31:38.147;2022-10-26 06:31:38.152;0;NaN;2022-10-26 06:31:39.000;63139000;37.3648186666667;-1.60268366666667;5.38570867569044;N ;131.946446626029;T ;NaN;NaN;0.449106852466859;0;A  ;A  
87;11230;2022-10-26 06:31:39.164;164;2022-10-26 06:31:39.164;2022-10-26 06:31:39.165;0;NaN;2022-10-26 06:31:40.000;63140000;37.3648028333333;-1.60266416666667;4.78572113180873;N ;135.612544041444;T ;NaN;NaN;0.449111685852425;0;A  ;A  
88;11231;2022-10-26 06:31:40.078;78;2022-10-26 06:31:40.078;2022-10-26 06:31:40.083;0;NaN;2022-10-26 06:31:41.000;63141000;37.3647911666667;-1.602644;4.28211416590714;N ;126.050235471874;T ;NaN;NaN;0.449116724758953;0;A  ;A  
89;11232;2022-10-26 06:31:41.096;96;2022-10-26 06:31:41.096;2022-10-26 06:31:41.099;0;NaN;2022-10-26 06:31:42.000;63142000;37.364781;-1.60262833333333;3.4721979528077;N ;129.231290347269;T ;NaN;NaN;0.449120630579989;0;A  ;A  
90;11233;2022-10-26 06:31:43.139;139;2022-10-26 06:31:43.139;2022-10-26 06:31:43.144;0;NaN;2022-10-26 06:31:44.000;63144000;37.3647623333333;-1.6025945;3.53530373789252;N ;124.767523614143;T ;NaN;NaN;0.449129093152196;0;A  ;A  
91;11234;2022-10-26 06:31:45.071;71;2022-10-26 06:31:45.071;2022-10-26 06:31:45.074;0;NaN;2022-10-26 06:31:46.000;63146000;37.364746;-1.60256066666667;3.39791354400144;N ;121.274723377477;T ;NaN;NaN;0.449137575732364;0;A  ;A  
92;11235;2022-10-26 06:31:48.124;124;2022-10-26 06:31:48.124;2022-10-26 06:31:48.127;0;NaN;2022-10-26 06:31:49.000;63149000;37.3647166666667;-1.60250483333333;3.82999778003633;N ;123.465608548696;T ;NaN;NaN;0.449151552581321;0;A  ;A  
93;11236;2022-10-26 06:31:50.165;165;2022-10-26 06:31:50.165;2022-10-26 06:31:50.170;0;NaN;2022-10-26 06:31:51.000;63151000;37.364705;-1.60247066666667;3.1919803601337;N ;113.249714045842;T ;NaN;NaN;0.449160160056097;0;A  ;A  
94;11237;2022-10-26 06:31:51.077;77;2022-10-26 06:31:51.077;2022-10-26 06:31:51.079;0;NaN;2022-10-26 06:31:52.000;63152000;37.3646998333333;-1.60245283333333;3.2585881440913;N ;110.028017573443;T ;NaN;NaN;0.449164660500704;0;A  ;A  
95;11238;2022-10-26 06:31:52.098;98;2022-10-26 06:31:52.098;2022-10-26 06:31:52.101;0;NaN;2022-10-26 06:31:53.000;63153000;37.3646923333333;-1.602433;3.77061968595977;N ;115.444563666144;T ;NaN;NaN;0.449169650221236;0;A  ;A  
96;11239;2022-10-26 06:31:53.119;119;2022-10-26 06:31:53.119;2022-10-26 06:31:53.125;0;NaN;2022-10-26 06:31:54.000;63154000;37.3646815;-1.60241283333333;4.17872431421323;N ;124.054380813905;T ;NaN;NaN;0.449174696209134;0;A  ;A  
97;11240;2022-10-26 06:31:56.170;170;2022-10-26 06:31:56.170;2022-10-26 06:31:56.171;0;NaN;2022-10-26 06:31:57.000;63157000;37.3646708333333;-1.60236133333333;3.04550305532981;N ;104.606260081834;T ;NaN;NaN;0.449187729674438;0;A  ;A  
98;11241;2022-10-26 06:31:57.081;81;2022-10-26 06:31:57.081;2022-10-26 06:31:57.085;0;NaN;2022-10-26 06:31:58.000;63158000;37.364665;-1.6023395;3.95433819941834;N ;108.580539962214;T ;NaN;NaN;0.449193242984249;0;A  ;A  
99;11242;2022-10-26 06:31:58.103;103;2022-10-26 06:31:58.103;2022-10-26 06:31:58.107;0;NaN;2022-10-26 06:31:59.000;63159000;37.3646585;-1.60231866666667;3.84225611504524;N ;111.432836106293;T ;NaN;NaN;0.449198495912983;0;A  ;A  
